procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    252     82   3023    0    0     0    36 3190 7364  4  2 93  0  0 2026-07-03 19:15:27
 2  0      0    254     82   3023    0    0     0     0 3021 6239  2  1 97  0  0 2026-07-03 19:15:29
 0  0      0    265     82   3023    0    0     0     0 3063 6644  2  2 96  0  0 2026-07-03 19:15:31
 1  0      0    256     82   3023    0    0     0   162 2967 6298  4  2 92  2  0 2026-07-03 19:15:33
 0  0      0    257     82   3023    0    0     0     0 2672 5127  1  1 98  0  0 2026-07-03 19:15:35
 1  0      0    245     82   3023    0    0     0    22 3089 6560  2  1 97  0  0 2026-07-03 19:15:37
 0  0      0    255     82   3023    0    0     0    34 3497 7366  4  2 94  0  0 2026-07-03 19:15:39
 1  0      0    253     82   3023    0    0     0     0 2997 6412  2  2 96  0  0 2026-07-03 19:15:41
 0  0      0    250     82   3023    0    0     0    48 3702 8330  5  2 93  0  0 2026-07-03 19:15:43
 0  0      0    257     82   3023    0    0     0     4 2877 5561  2  1 97  0  0 2026-07-03 19:15:45
 0  0      0    256     82   3023    0    0     0     4 2888 5977  2  1 97  0  0 2026-07-03 19:15:47
 0  0      0    254     82   3023    0    0     0    46 3914 8671  5  2 92  0  0 2026-07-03 19:15:49
 0  0      0    252     82   3023    0    0     0     0 2735 5761  2  1 97  0  0 2026-07-03 19:15:51
 1  0      0    250     82   3023    0    0     0    28 3603 8363  5  3 92  0  0 2026-07-03 19:15:53
 0  0      0    253     82   3023    0    0     0     0 2906 5754  2  1 97  0  0 2026-07-03 19:15:55
 0  0      0    256     82   3023    0    0     0     0 2865 5893  2  1 97  0  0 2026-07-03 19:15:57
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    255     82   3023    0    0     0    22 3645 8082  4  2 93  0  0 2026-07-03 19:15:59
 0  0      0    254     82   3023    0    0     0     0 2707 5743  1  1 98  0  0 2026-07-03 19:16:01
 4  0      0    254     82   3023    0    0     0    26 2597 4946  2  1 96  0  0 2026-07-03 19:16:03
 0  0      0    251     82   3023    0    0     0     0 3474 7814  5  2 93  0  0 2026-07-03 19:16:05
 0  0      0    258     82   3023    0    0     0     0 2762 5799  2  2 96  0  0 2026-07-03 19:16:07
 0  0      0    255     82   3023    0    0     0    44 3718 8195  4  2 93  0  0 2026-07-03 19:16:09
 0  0      0    258     82   3023    0    0     0     0 2897 5920  2  1 97  0  0 2026-07-03 19:16:11
 0  0      0    257     82   3023    0    0     0     0 2893 5886  2  1 97  0  0 2026-07-03 19:16:13
 0  0      0    254     82   3023    0    0     0    36 3781 8142  5  3 92  0  0 2026-07-03 19:16:15
 0  0      0    255     82   3023    0    0     0     2 2751 5733  2  1 97  0  0 2026-07-03 19:16:17
 1  0      0    251     82   3023    0    0     0    44 3994 9163  6  3 91  0  0 2026-07-03 19:16:19
 0  0      0    255     82   3023    0    0     0     0 2898 5980  2  2 96  0  0 2026-07-03 19:16:21
 0  0      0    250     82   3023    0    0     0     8 2749 5781  2  1 97  0  0 2026-07-03 19:16:23
 0  0      0    252     82   3023    0    0    96    36 4021 8889  5  3 92  1  0 2026-07-03 19:16:25
 0  0      0    254     82   3023    0    0     0     0 2668 5521  2  1 97  0  0 2026-07-03 19:16:27
 0  0      0    255     82   3023    0    0     0     4 3324 6724  2  2 96  0  0 2026-07-03 19:16:29
 1  0      0    242     82   3023    0    0     0    34 3306 7210  4  2 93  0  0 2026-07-03 19:16:31
 0  0      0    258     82   3023    0    0     0     0 2081 3796  1  1 98  0  0 2026-07-03 19:16:33
 0  0      0    247     82   3023    0    0    30    28 4194 9543  6  3 91  0  0 2026-07-03 19:16:35
 2  0      0    258     82   3023    0    0     0     0 2891 5801  3  1 96  0  0 2026-07-03 19:16:37
 0  0      0    256     82   3023    0    0     0     0 3324 6736  3  2 96  0  0 2026-07-03 19:16:39
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    251     82   3023    0    0    54    54 3408 7729  4  2 93  0  0 2026-07-03 19:16:41
 0  0      0    253     82   3023    0    0     0    78 2727 5575  1  1 97  0  0 2026-07-03 19:16:43
 0  0      0    254     82   3024    0    0     0    34 3888 8376  5  3 93  0  0 2026-07-03 19:16:45
 0  0      0    256     82   3024    0    0   106     0 2876 5860  2  1 97  0  0 2026-07-03 19:16:47
 0  0      0    254     82   3024    0    0     0     4 3165 6491  2  2 96  0  0 2026-07-03 19:16:49
 0  0      0    253     82   3024    0    0    48    62 4028 9065  5  3 92  0  0 2026-07-03 19:16:51
 9  0      0    261     82   3024    0    0     0     0 2759 5734  2  1 97  0  0 2026-07-03 19:16:53
 0  0      0    255     82   3024    0    0     0     0 3347 6730  2  2 96  0  0 2026-07-03 19:16:55
 0  0      0    253     82   3024    0    0     0    28 3228 7266  5  2 93  0  0 2026-07-03 19:16:57
 0  0      0    255     82   3024    0    0     0     6 3107 6279  2  1 97  0  0 2026-07-03 19:16:59
 2  0      0    249     82   3024    0    0    80    24 2746 5582  4  2 94  0  0 2026-07-03 19:17:01
 0  0      0    258     82   3024    0    0     0     0 2670 5583  2  1 98  0  0 2026-07-03 19:17:03
 0  0      0    258     82   3024    0    0     0     2 3511 7509  2  2 96  0  0 2026-07-03 19:17:05
 0  0      0    254     82   3024    0    0     0    30 3408 7715  4  2 94  0  0 2026-07-03 19:17:07
 0  0      0    255     82   3024    0    0     0     0 3052 6335  2  1 96  0  0 2026-07-03 19:17:09
 4  0      0    247     82   3024    0    0     0   196 3204 6881  4  1 93  2  0 2026-07-03 19:17:11
 0  0      0    253     82   3024    0    0     0     0 3105 6855  3  2 96  0  0 2026-07-03 19:17:13
 0  0      0    258     82   3024    0    0     0     0 3252 6660  2  2 96  0  0 2026-07-03 19:17:15
 1  0      0    254     82   3024    0    0     0    46 3185 7552  4  2 93  1  0 2026-07-03 19:17:17
 0  0      0    255     82   3024    0    0     0     0 3108 6483  2  1 97  0  0 2026-07-03 19:17:19
 0  0      0    254     82   3024    0    0     0    26 3163 6789  2  1 96  0  0 2026-07-03 19:17:21
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    256     82   3024    0    0     6    48 3478 7846  5  2 93  1  0 2026-07-03 19:17:23
 0  0      0    253     82   3024    0    0     0     0 3165 6340  2  2 97  0  0 2026-07-03 19:17:25
 1  0      0    253     82   3024    0    0     0    34 3326 7685  5  2 93  0  0 2026-07-03 19:17:27
 1  0      0    252     82   3024    0    0     0     2 2847 5434  2  2 96  0  0 2026-07-03 19:17:29
 0  0      0    259     82   3024    0    0     0     0 2466 5040  1  1 97  0  0 2026-07-03 19:17:31
 0  0      0    255     82   3024    0    0     0    28 3574 8058  4  3 93  0  0 2026-07-03 19:17:33
 0  0      0    255     82   3024    0    0     0     6 3582 7777  2  2 96  0  0 2026-07-03 19:17:35
 4  0      0    248     82   3024    0    0     0    34 2935 5788  3  1 95  0  0 2026-07-03 19:17:37
 0  0      0    253     82   3024    0    0     0     0 3600 7760  4  2 94  0  0 2026-07-03 19:17:39
 0  0      0    254     82   3024    0    0     0    24 2862 5936  2  1 97  0  0 2026-07-03 19:17:41
 0  0      0    254     82   3024    0    0     0    36 3345 7711  5  3 92  0  0 2026-07-03 19:17:43
 0  0      0    251     82   3024    0    0     0     0 3557 6857  3  2 95  0  0 2026-07-03 19:17:45
 0  0      0    251     82   3024    0    0     0     0 2425 4646  1  1 98  0  0 2026-07-03 19:17:47
 0  0      0    253     82   3024    0    0     0    30 3885 9167  5  3 92  0  0 2026-07-03 19:17:49
 0  0      0    251     82   3024    0    0     0     0 3192 6942  3  2 96  0  0 2026-07-03 19:17:51
 0  0      0    251     82   3024    0    0     0   108 3332 7039  5  2 93  0  0 2026-07-03 19:17:53
 0  0      0    250     82   3024    0    0     0     0 3120 6462  2  2 96  0  0 2026-07-03 19:17:55
 1  0      0    244     82   3024    0    0     0     2 1926 3140  1  1 98  0  0 2026-07-03 19:17:57
 0  0      0    254     82   3024    0    0     0    30 3901 9132  5  3 92  0  0 2026-07-03 19:17:59
 2  0      0    253     82   3024    0    0     0     2 2653 5315  2  1 97  0  0 2026-07-03 19:18:01
 0  0      0    253     82   3024    0    0     0     2 2986 6261  2  1 97  0  0 2026-07-03 19:18:03
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    256     82   3024    0    0     0    26 4038 9252  5  2 93  0  0 2026-07-03 19:18:05
 0  0      0    255     82   3024    0    0     0     0 2708 5110  2  1 97  0  0 2026-07-03 19:18:07
 0  0      0    258     82   3024    0    0     0    24 3981 9283  5  2 93  0  0 2026-07-03 19:18:09
 0  0      0    257     82   3024    0    0    70     2 2564 4888  1  1 98  0  0 2026-07-03 19:18:11
 0  0      0    256     82   3024    0    0     0    28 3076 6656  2  1 97  0  0 2026-07-03 19:18:13
 0  0      0    253     82   3024    0    0     0    40 3798 8546  5  2 93  0  0 2026-07-03 19:18:15
 0  0      0    257     82   3024    0    0     0     0 2442 4726  2  1 97  0  0 2026-07-03 19:18:17
 0  0      0    253     82   3024    0    0    28    30 3723 8835  5  3 92  0  0 2026-07-03 19:18:19
 0  0      0    258     82   3024    0    0     0     0 2983 5879  2  2 96  0  0 2026-07-03 19:18:21
 0  0      0    252     82   3024    0    0     0    14 2954 6549  2  1 97  0  0 2026-07-03 19:18:23
 0  0      0    253     82   3024    0    0     0    30 3524 8015  5  3 93  0  0 2026-07-03 19:18:25
 1  0      0    253     82   3024    0    0     0     0 1794 2591  1  1 98  0  0 2026-07-03 19:18:27
 0  0      0    253     82   3024    0    0     0     0 3478 7381  3  2 96  0  0 2026-07-03 19:18:29
 0  0      0    248     82   3024    0    0     0    28 2920 6409  4  2 94  0  0 2026-07-03 19:18:31
 0  0      0    247     82   3024    0    0     0     0 3233 6897  2  1 96  0  0 2026-07-03 19:18:33
 0  0      0   1710     82   3024    0    0    88    32 3915 8939  7  3 89  1  0 2026-07-03 19:18:35
 0  0      0   1708     82   3024    0    0    46     2 2330 4187  1  4 90  4  0 2026-07-03 19:18:37
 0  0      0   1716     82   3024    0    0     0     0 3346 7068  3  1 96  0  0 2026-07-03 19:18:39
 0  0      0   1711     82   3024    0    0     0    80 2316 4479  2  1 95  2  0 2026-07-03 19:18:41
 0  0      0   1715     82   3024    0    0     0   106 2746 6088  2  1 97  0  0 2026-07-03 19:18:43
 0  0      0   1718     82   3024    0    0     0    54 2722 5474  2  1 97  0  0 2026-07-03 19:18:45
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0   1724     82   3024    0    0     0    10 1942 3922  1  1 99  0  0 2026-07-03 19:18:47
 0  0      0   1720     82   3024    0    0     0     0 3022 6600  2  1 96  0  0 2026-07-03 19:18:49
 1  0      0   2078     82   2651    0    0    84   706 3525 7637  3  2 86  8  0 2026-07-03 19:18:51
 2  0      0   2100     82   2651    0    0     0     4 2735 6148  2  1 97  0  0 2026-07-03 19:18:53
 3  0      0   2084     82   2651    0    0     0    58 2907 6153  2  1 97  0  0 2026-07-03 19:18:55
 0  1      0   2029     82   2664    0    0  6406   186 1884 3205  6  1 88  5  0 2026-07-03 19:18:57
 2  1      0   1870     82   2666    0    0  1102     6 4279 9768 34  2 60  4  0 2026-07-03 19:18:59
 3  0      0   1743     82   2669    0    0  1686     0 3260 5580 32  1 63  3  0 2026-07-03 19:19:01
 4  0      0   1671     82   2670    0    0   440    50 3786 6593 40  2 56  2  0 2026-07-03 19:19:03
 3  0      0   1618     82   2672    0    0  1132     8 4227 9245 30  2 67  1  0 2026-07-03 19:19:05
 1  0      0   1607     82   2674    0    0   702    50 3342 4937 38  1 60  1  0 2026-07-03 19:19:07
 1  0      0   1513     82   2674    0    0    72     2 3758 7632 20  2 77  0  0 2026-07-03 19:19:09
 0  0      0   1532     82   2674    0    0    40     4 2588 5054  5  1 94  0  0 2026-07-03 19:19:11
 0  0      0   1531     82   2674    0    0     0    54 2716 5571  2  1 96  0  0 2026-07-03 19:19:13
 0  0      0   1533     82   2674    0    0     0     0 3581 7630  3  1 95  0  0 2026-07-03 19:19:15
 0  0      0   1524     82   2674    0    0     0     0 2235 4464  3  1 97  0  0 2026-07-03 19:19:17
 0  0      0   1523     82   2674    0    0     0    34 3047 6306  3  1 96  0  0 2026-07-03 19:19:19
 0  0      0   1529     82   2674    0    0     0     0 3144 6881  3  1 96  0  0 2026-07-03 19:19:21
 1  0      0   1521     82   2674    0    0     0     4 2013 3386  2  1 97  0  0 2026-07-03 19:19:23
